Continent	Extant	Order	Family	Genus	Species	Age	Weight (g)
Insular	extant	Rodentia	Muridae	Papagomys	theodorverhoeveni		
Insular	extant	Rodentia	Muridae	Parahydromys	asper	2.73	540
Insular	extant	Rodentia	Muridae	Paraleptomys	rufilatus	1.74	55
Insular	extant	Rodentia	Muridae	Paraleptomys	wilhelmina	1.52	33
Insular	extant	Rodentia	Muridae	Paruromys	dominator		
Insular	extant	Rodentia	Muridae	Paruromys	ursinus		
Insular	historical	Rodentia	Muridae	Paulamys	naso		
Insular	extant	Rodentia	Muridae	Peromyscus	caniceps		
Insular	extant	Rodentia	Muridae	Peromyscus	dickeyi		
Insular	extant	Rodentia	Muridae	Peromyscus	guardia		
Insular	extant	Rodentia	Muridae	Peromyscus	interparietalis		
Insular	extant	Rodentia	Muridae	Peromyscus	madrensis		
Insular	extant	Rodentia	Muridae	Peromyscus	oreas		
Insular	extant	Rodentia	Muridae	Peromyscus	pseudocrinitus		
Insular	extant	Rodentia	Muridae	Peromyscus	sejugis		
Insular	extant	Rodentia	Muridae	Peromyscus	slevini		
Insular	extant	Rodentia	Muridae	Peromyscus	stephani		
Insular	extant	Rodentia	Muridae	Peromyscus	sitkensis	1.45	28.3
Insular	historical	Rodentia	Muridae	Peromyscus	pembertoni		
Insular	historical	Rodentia	Muridae	Peromyscus	nesodytes		
Insular	extant	Rodentia	Muridae	Phaulomys	andersoni		
Insular	extant	Rodentia	Muridae	Phaulomys	smithii	1.54	35
Insular	extant	Rodentia	Muridae	Phloeomys	pallidus		
Insular	extant	Rodentia	Muridae	Phloeomys	cumingi	3.29	1946.3
Insular	extant	Rodentia	Muridae	Pithecheir	melanurus		
Insular	extant	Rodentia	Muridae	Pogonomelomys	bruijni		
Insular	extant	Rodentia	Muridae	Pogonomelomys	mayeri	2.04	109.7
Insular	extant	Rodentia	Muridae	Pogonomelomys	sevia	1.72	52
Insular	extant	Rodentia	Muridae	Pogonomys	loriae	1.98	95
Insular	extant	Rodentia	Muridae	Pogonomys	loriae	1.98	95
Insular	extant	Rodentia	Muridae	Pogonomys	championi	1.7	50.5
Insular	extant	Rodentia	Muridae	Pogonomys	loriae	1.98	95.4
Insular	extant	Rodentia	Muridae	Pogonomys	macrourus	1.65	44.9
Insular	extant	Rodentia	Muridae	Pogonomys	sylvestris	1.64	43.4
Insular	extant	Rodentia	Muridae	Pseudohydromys	murinus	1.23	16.8
Insular	extant	Rodentia	Muridae	Pseudohydromys	occidentalis	1.34	21.9
Insular	extant	Rodentia	Muridae	Pseudomys	praeconis		
Insular	extant	Rodentia	Muridae	Pseudomys	delicatulus	1.04	11
Insular	extant	Rodentia	Muridae	Rattus	adustus		
Insular	extant	Rodentia	Muridae	Rattus	annandalei		
Insular	extant	Rodentia	Muridae	Rattus	bontanus		
Insular	extant	Rodentia	Muridae	Rattus	burrus		
Insular	extant	Rodentia	Muridae	Rattus	enganus		
Insular	extant	Rodentia	Muridae	Rattus	foramineus		
Insular	extant	Rodentia	Muridae	Rattus	hainaldi		
Insular	extant	Rodentia	Muridae	Rattus	hoffmanni		
Insular	extant	Rodentia	Muridae	Rattus	hoogerwerfi		
Insular	extant	Rodentia	Muridae	Rattus	koopmani		
Insular	extant	Rodentia	Muridae	Rattus	korinchi		
Insular	extant	Rodentia	Muridae	Rattus	losea		
Insular	extant	Rodentia	Muridae	Rattus	lugens		
Insular	extant	Rodentia	Muridae	Rattus	marmosurus		
Insular	extant	Rodentia	Muridae	Rattus	mindorensis		
Insular	extant	Rodentia	Muridae	Rattus	mollicomulus		
Insular	extant	Rodentia	Muridae	Rattus	montanus		
Insular	extant	Rodentia	Muridae	Rattus	nitidus		
Insular	extant	Rodentia	Muridae	Rattus	palmarum		
Insular	extant	Rodentia	Muridae	Rattus	pelurus		
Insular	extant	Rodentia	Muridae	Rattus	sikkimensis		
Insular	extant	Rodentia	Muridae	Rattus	simalurensis		
Insular	extant	Rodentia	Muridae	Rattus	stoicus		
Insular	extant	Rodentia	Muridae	Rattus	tawitawiensis		
Insular	extant	Rodentia	Muridae	Rattus	timorensis		
Insular	extant	Rodentia	Muridae	Rattus	xanthurus		
Insular	extant	Rodentia	Muridae	Rattus	sordidus	2.2	157.5
Insular	extant	Rodentia	Muridae	Rattus	elaphinus	2.12	131.4
Insular	extant	Rodentia	Muridae	Rattus	elaphinus	2.12	131.4
Insular	extant	Rodentia	Muridae	Rattus	feliceus	2.49	306
Insular	extant	Rodentia	Muridae	Rattus	jobiensis	2.58	380
Insular	extant	Rodentia	Muridae	Rattus	mordax	2.36	230
Insular	extant	Rodentia	Muridae	Rattus	morotaiensis	2.17	148.3
Insular	extant	Rodentia	Muridae	Rattus	morotaiensis	2.17	148.3
Insular	extant	Rodentia	Muridae	Rattus	praetor	2.33	215.3
Insular	extant	Rodentia	Muridae	Rattus	argentiventer	2.12	132.5
Insular	extant	Rodentia	Muridae	Rattus	argentiventer	2.12	132.5
Insular	extant	Rodentia	Muridae	Rattus	argentiventer	2.12	132.5
Insular	extant	Rodentia	Muridae	Rattus	baluensis	2.03	107.5
Insular	extant	Rodentia	Muridae	Rattus	exulans	1.74	55
Insular	extant	Rodentia	Muridae	Rattus	exulans	1.74	55
Insular	extant	Rodentia	Muridae	Rattus	tanezumi	2.36	228
Insular	extant	Rodentia	Muridae	Rattus	tanezumi	1.94	87
Insular	extant	Rodentia	Muridae	Rattus	giluwensis		
Insular	extant	Rodentia	Muridae	Rattus	leucopus	2.33	211.5
Insular	extant	Rodentia	Muridae	Rattus	mordax	2.36	230
Insular	extant	Rodentia	Muridae	Rattus	novaeguineae	2.12	133
Insular	extant	Rodentia	Muridae	Rattus	praetor	2.29	193
Insular	extant	Rodentia	Muridae	Rattus	steini	2.19	155
Insular	extant	Rodentia	Muridae	Rattus	tiomanicus	2.13	136
Insular	extant	Rodentia	Muridae	Rattus	everetti	2.41	255
Insular	extinct	Rodentia	Muridae	Rattus	sanila		
Insular	historical	Rodentia	Muridae	Rattus	macleari		
Insular	historical	Rodentia	Muridae	Rattus	nativitatis		
Insular	extant	Rodentia	Muridae	Reithrodontomys	spectabilis	1.31	20.2
Insular	extant	Rodentia	Muridae	Rhizomys	sumatrensis		
Insular	extant	Rodentia	Muridae	Rhynchomys	soricoides		
Insular	extant	Rodentia	Muridae	Rhynchomys	isarogensis	2.09	122.5
Insular	extant	Rodentia	Muridae	Solomys	salamonis		
Insular	extant	Rodentia	Muridae	Solomys	sapientis		
Insular	extant	Rodentia	Muridae	Solomys	spriggsarum		
Insular	extant	Rodentia	Muridae	Solomys	ponceleti	3	1000
Insular	extant	Rodentia	Muridae	Solomys	salebrosus	2.6	397
Insular	extant	Rodentia	Muridae	Spelaeomys	florensis		
Insular	extant	Rodentia	Muridae	Srilankamys	ohiensis		
Insular	extant	Rodentia	Muridae	Stenomys	ceramicus		
Insular	extant	Rodentia	Muridae	Stenomys	niobe	1.66	46.1
Insular	extant	Rodentia	Muridae	Stenomys	omlichodes	1.86	71.8
Insular	extant	Rodentia	Muridae	Stenomys	richardsoni	1.81	64.3
Insular	extant	Rodentia	Muridae	Stenomys	vandeuseni	1.83	67.3
Insular	extant	Rodentia	Muridae	Stenomys	verecundus	2.04	108.5
Insular	extant	Rodentia	Muridae	Sundamys	maxi		
Insular	extant	Rodentia	Muridae	Sundamys	infraluteus	2.62	418.5
Insular	extant	Rodentia	Muridae	Sundamys	muelleri	2.34	217.3
Insular	extant	Rodentia	Muridae	Taeromys	arcuatus		
Insular	extant	Rodentia	Muridae	Taeromys	callitrichus		
Insular	extant	Rodentia	Muridae	Taeromys	celebensis		
Insular	extant	Rodentia	Muridae	Taeromys	hamatus		
Insular	extant	Rodentia	Muridae	Taeromys	punicans		
Insular	extant	Rodentia	Muridae	Taeromys	taerae		
Insular	extant	Rodentia	Muridae	Tarsomys	apoensis		
Insular	extant	Rodentia	Muridae	Tarsomys	echinatus		
Insular	extant	Rodentia	Muridae	Tateomys	macrocercus		
Insular	extant	Rodentia	Muridae	Tateomys	rhinogradoides		
Insular	extant	Rodentia	Muridae	Tatera	indica	2.22	167.6
Insular	extant	Rodentia	Muridae	Tokudaia	muenninki		
Insular	extant	Rodentia	Muridae	Tokudaia	osimensis		
Insular	extant	Rodentia	Muridae	Tryphomys	adustus		
Insular	extant	Rodentia	Muridae	Uromys	porculus		
Insular	extant	Rodentia	Muridae	Uromys	neobritanicus	2.79	612.5
Insular	extant	Rodentia	Muridae	Uromys	rex	2.62	420
Insular	extant	Rodentia	Muridae	Uromys	anak	2.82	664.5
Insular	extant	Rodentia	Muridae	Uromys	caudimaculatus	2.75	567.5
Insular	extinct	Rodentia	Muridae	Uromys	imperator	3	1000
Insular	extant	Rodentia	Muridae	Vandeleuria	nolthenii		
Insular	extant	Rodentia	Muridae	Vandeleuria	oleracea		
Insular	extant	Rodentia	Muridae	Volemys	kikuchii		
Insular	extant	Rodentia	Muridae	Xenuromys	barbatus	3	1000
Insular	extant	Rodentia	Myoxidae	Glirulus	japonicus		
Insular	extant	Rodentia	Sciuridae	Aeromys	tephromelas	2.95	900
Insular	extant	Rodentia	Sciuridae	Aeromys	thomasi	3.16	1435
Insular	extant	Rodentia	Sciuridae	Ammospermophilus	insularis		
Insular	extant	Rodentia	Sciuridae	Callosciurus	albescens		
Insular	extant	Rodentia	Sciuridae	Callosciurus	baluensis		
Insular	extant	Rodentia	Sciuridae	Callosciurus	melanogaster		
Insular	extant	Rodentia	Sciuridae	Callosciurus	orestes		
Insular	extant	Rodentia	Sciuridae	Callosciurus	adamsi	2.13	134.5
Insular	extant	Rodentia	Sciuridae	Callosciurus	notatus	2.31	205
Insular	extant	Rodentia	Sciuridae	Callosciurus	prevostii	2.51	322.9
Insular	extant	Rodentia	Sciuridae	Dremomys	everetti	2.11	130
Insular	extant	Rodentia	Sciuridae	Exilisciurus	whiteheadi		
Insular	extant	Rodentia	Sciuridae	Exilisciurus	exilis	1.28	19
Insular	extant	Rodentia	Sciuridae	Exilisciurus	concinnus	1.49	30.9
Insular	extant	Rodentia	Sciuridae	Funambulus	layardi		
Insular	extant	Rodentia	Sciuridae	Funambulus	palmarum		
Insular	extant	Rodentia	Sciuridae	Funambulus	sublineatus	1.85	70.9
Insular	extant	Rodentia	Sciuridae	Glyphotes	simus		
Insular	extant	Rodentia	Sciuridae	Heliosciurus	undulatus	2.54	347.3
Insular	extant	Rodentia	Sciuridae	Hylopetes	bartelsi		
Insular	extant	Rodentia	Sciuridae	Hylopetes	nigripes		
Insular	extant	Rodentia	Sciuridae	Hylopetes	sipora		
Insular	extant	Rodentia	Sciuridae	Hylopetes	winstoni		
Insular	extant	Rodentia	Sciuridae	Hylopetes	spadiceus	2.07	118.5
Insular	extant	Rodentia	Sciuridae	Hylopetes	lepidus	1.7	50
Insular	extant	Rodentia	Sciuridae	Hyosciurus	heinrichi		
Insular	extant	Rodentia	Sciuridae	Hyosciurus	ileile		
Insular	extant	Rodentia	Sciuridae	Iomys	sipora		
Insular	extant	Rodentia	Sciuridae	Iomys	horsfieldi	2.24	175
Insular	extant	Rodentia	Sciuridae	Lariscus	niobe		
Insular	extant	Rodentia	Sciuridae	Lariscus	obscurus		
Insular	extant	Rodentia	Sciuridae	Lariscus	hosei	2.26	180
Insular	extant	Rodentia	Sciuridae	Lariscus	insignis	2.3	200
Insular	extant	Rodentia	Sciuridae	Nannosciurus	melanotis		
Insular	extant	Rodentia	Sciuridae	Petaurillus	emiliae		
Insular	extant	Rodentia	Sciuridae	Petaurillus	hosei		
Insular	extant	Rodentia	Sciuridae	Petaurista	alborufus		
Insular	extant	Rodentia	Sciuridae	Petaurista	leucogenys		
Insular	extant	Rodentia	Sciuridae	Petaurista	elegans	3.02	1040
Insular	extant	Rodentia	Sciuridae	Petaurista	petaurista	3.3	1985
Insular	extant	Rodentia	Sciuridae	Petaurista	philippensis	3.22	1652
Insular	extant	Rodentia	Sciuridae	Petinomys	crinitus		
Insular	extant	Rodentia	Sciuridae	Petinomys	hageni		
Insular	extant	Rodentia	Sciuridae	Petinomys	lugens		
Insular	extant	Rodentia	Sciuridae	Petinomys	setosus		
Insular	extant	Rodentia	Sciuridae	Petinomys	vordermanni		
Insular	extant	Rodentia	Sciuridae	Petinomys	sagitta	1.7	50
Insular	extant	Rodentia	Sciuridae	Petinomys	fuscocapillus	2.9	794.5
Insular	extant	Rodentia	Sciuridae	Petinomys	genibarbis	2.04	110
Insular	extant	Rodentia	Sciuridae	Prosciurillus	abstrusus		
Insular	extant	Rodentia	Sciuridae	Prosciurillus	leucomus		
Insular	extant	Rodentia	Sciuridae	Prosciurillus	murinus		
Insular	extant	Rodentia	Sciuridae	Prosciurillus	weberi		
Insular	extant	Rodentia	Sciuridae	Pteromys	momonga		
Insular	extant	Rodentia	Sciuridae	Pteromys	volans	2.11	130
Insular	extant	Rodentia	Sciuridae	Pteromyscus	pulverulentus	2.43	268.5
Insular	extant	Rodentia	Sciuridae	Ratufa	affinis	3.07	1187.5
Insular	extant	Rodentia	Sciuridae	Ratufa	macroura	3.14	1374.2
Insular	extant	Rodentia	Sciuridae	Rheithrosciurus	macrotis	3.09	1225
Insular	extant	Rodentia	Sciuridae	Rhinosciurus	laticaudatus	2.34	221
Insular	extant	Rodentia	Sciuridae	Rubrisciurus	rubriventer		
Insular	extant	Rodentia	Sciuridae	Sciurus	lis		
Insular	extant	Rodentia	Sciuridae	Sundasciurus	davensis		
Insular	extant	Rodentia	Sciuridae	Sundasciurus	fraterculus		
Insular	extant	Rodentia	Sciuridae	Sundasciurus	hoogstraali		
Insular	extant	Rodentia	Sciuridae	Sundasciurus	jentinki		
Insular	extant	Rodentia	Sciuridae	Sundasciurus	juvencus		
Insular	extant	Rodentia	Sciuridae	Sundasciurus	mindanensis		
Insular	extant	Rodentia	Sciuridae	Sundasciurus	moellendorffi		
Insular	extant	Rodentia	Sciuridae	Sundasciurus	philippinensis		
Insular	extant	Rodentia	Sciuridae	Sundasciurus	rabori		
Insular	extant	Rodentia	Sciuridae	Sundasciurus	steerii		
Insular	extant	Rodentia	Sciuridae	Sundasciurus	brookei	2.06	115.5
Insular	extant	Rodentia	Sciuridae	Sundasciurus	hippurus	2.49	312.5
Insular	extant	Rodentia	Sciuridae	Sundasciurus	samarensis	2.35	225
Insular	extant	Rodentia	Sciuridae	Sundasciurus	lowii	1.93	85
Insular	extant	Rodentia	Sciuridae	Sundasciurus	tenuis	1.88	75
Insular	extant	Rodentia	Sciuridae	Tamiops	maritimus		
Insular	extant	Scandentia	Tupaiidae	Dendrogale	melanura	1.78	60
Insular	extant	Scandentia	Tupaiidae	Ptilocercus	lowii	1.63	42.5
Insular	extant	Scandentia	Tupaiidae	Tupaia	chrysogaster		
Insular	extant	Scandentia	Tupaiidae	Tupaia	dorsalis		
Insular	extant	Scandentia	Tupaiidae	Tupaia	javanica		
Insular	extant	Scandentia	Tupaiidae	Tupaia	longipes		
Insular	extant	Scandentia	Tupaiidae	Tupaia	palawanensis		
Insular	extant	Scandentia	Tupaiidae	Tupaia	picta		
Insular	extant	Scandentia	Tupaiidae	Tupaia	splendidula		
Insular	extant	Scandentia	Tupaiidae	Tupaia	montana	2.45	283
Insular	extant	Scandentia	Tupaiidae	Tupaia	nicobarica	2.23	170.3
Insular	extant	Scandentia	Tupaiidae	Tupaia	gracilis	1.87	74.6
Insular	extant	Scandentia	Tupaiidae	Tupaia	minor	1.77	58.6
Insular	extant	Scandentia	Tupaiidae	Tupaia	tana	2.3	197.8
Insular	extant	Scandentia	Tupaiidae	Tupaia	glis	2.2	159
Insular	extant	Scandentia	Tupaiidae	Urogale	everetti	2.54	350
Insular	extant	Sirenia	Dugongidae	Dugong	dugon	5.3	200000
Insular	historical	Sirenia	Dugongidae	Hydrodamalis	gigas	6.6	4000000
NA	extant	Artiodactyla	Antilocapridae	Antilocapra	americana	4.66	46082.9
NA	extinct	Artiodactyla	Antilocapridae	Capromeryx	minor	4	10000
NA	extinct	Artiodactyla	Antilocapridae	Capromeryx	mexicana	4.18	15000
NA	extinct	Artiodactyla	Antilocapridae	Stockoceros	conklingi	4.71	51000
NA	extinct	Artiodactyla	Antilocapridae	Stockoceros	onusrosagris	4.74	55000
NA	extinct	Artiodactyla	Antilocapridae	Tetrameryx	shuleri	4.78	60000
NA	extant	Artiodactyla	Bovidae	Bison	bison	5.76	579255.3
NA	extinct	Artiodactyla	Bovidae	Bison	latifrons	5.95	900000
NA	extinct	Artiodactyla	Bovidae	Bison	priscus	5.95	900000
NA	extinct	Artiodactyla	Bovidae	Bootherium	bombifrons	5.48	300000
NA	extinct	Artiodactyla	Bovidae	Bos	grunniens	5.7	500000
NA	extinct	Artiodactyla	Bovidae	Euceratherium	collinum	5.65	450000
NA	extant	Artiodactyla	Bovidae	Oreamnos	americanus	4.86	72500.3
NA	extinct	Artiodactyla	Bovidae	Oreamnos	harringtoni	4.88	75000
NA	extant	Artiodactyla	Bovidae	Ovibos	moschatus	5.57	368502.1
NA	extant	Artiodactyla	Bovidae	Ovis	canadensis	4.87	74644.9
NA	extant	Artiodactyla	Bovidae	Ovis	dalli	4.75	55650.6
NA	extinct	Artiodactyla	Bovidae	Saiga	spp.	4.7	50000
NA	extinct	Artiodactyla	Bovidae	Symbos	cavifrons	5.6	400000
NA	extinct	Artiodactyla	Camelidae	Camelops	huerfanensis	5.85	700000
NA	extinct	Artiodactyla	Camelidae	Camelops	hesternus	6.04	1100000
NA	extinct	Artiodactyla	Camelidae	Hemiauchenia	macrocephala	5.04	110000
NA	extinct	Artiodactyla	Camelidae	Palaeolama	mirifica	4.9	80000
NA	extant	Artiodactyla	Cervidae	Alces	alces	5.56	358996.3
NA	extinct	Artiodactyla	Cervidae	Alces	latifrons	5.93	850000
NA	extinct	Artiodactyla	Cervidae	Cervalces	scotti	5.8	632000
NA	extant	Artiodactyla	Cervidae	Cervus	elaphus	5.34	217750.9
NA	extant	Artiodactyla	Cervidae	Mazama	americana	4.36	22799.7
NA	extinct	Artiodactyla	Cervidae	Navahoceros	fricki	5.4	250000
NA	extant	Artiodactyla	Cervidae	Odocoileus	hemionus	4.73	54212.6
NA	extant	Artiodactyla	Cervidae	Odocoileus	virginianus	4.74	55508.6
NA	extant	Artiodactyla	Cervidae	Rangifer	tarandus	4.93	86034
NA	extinct	Artiodactyla	Cervidae	Sangamona	fugitiva	5.2	157500
NA	extinct	Artiodactyla	Tayassuidae	Mylohyus	nasutus	4.88	75000
NA	extinct	Artiodactyla	Tayassuidae	Platygonus	compressus	5.04	110000
NA	extant	Artiodactyla	Tayassuidae	Tayassu	pecari	4.51	32233.7
NA	extant	Carnivora	Canidae	Alopex	lagopus	3.54	3450
NA	extant	Carnivora	Canidae	Canis	latrans	4.13	13406.3
NA	extant	Carnivora	Canidae	Canis	rufus	4.36	22983.2
NA	extant	Carnivora	Canidae	Canis	lupus	4.63	42750
NA	extinct	Carnivora	Canidae	Canis	dirus	4.81	65000
NA	extinct	Carnivora	Canidae	Cuon	alpinus	4.23	17000
NA	extant	Carnivora	Canidae	Urocyon	cinereoargenteus	3.58	3833.7
NA	extant	Carnivora	Canidae	Urocyon	littoralis	3.28	1896
NA	extant	Carnivora	Canidae	Vulpes	velox	3.34	2197.5
NA	extant	Carnivora	Canidae	Vulpes	vulpes	3.62	4131.7
NA	extinct	Carnivora	Felidae	Felis	amnicola	3.7	5000
NA	extant	Carnivora	Felidae	Herpailurus	yaguarondi	3.95	8999.9
NA	extinct	Carnivora	Felidae	Homotherium	serum	5.28	189000
NA	extant	Carnivora	Felidae	Leopardus	pardalis	4.08	11900.1
NA	extant	Carnivora	Felidae	Leopardus	wiedii	3.51	3250
NA	extant	Carnivora	Felidae	Leopardus	tigrinus	3.35	2250
NA	extant	Carnivora	Felidae	Lynx	canadensis	3.97	9373.2
NA	extant	Carnivora	Felidae	Lynx	rufus	3.95	8904.1
NA	extinct	Carnivora	Felidae	Miracinonyx	trumani	4.94	88000
NA	extant	Carnivora	Felidae	Panthera	onca	5	100000
NA	extinct	Carnivora	Felidae	Panthera	leo atrox	5.64	433200
NA	extant	Carnivora	Felidae	Puma	concolor	4.71	51600
NA	extinct	Carnivora	Felidae	Smilodon	fatalis	5.6	400000
NA	extinct	Carnivora	Mustelidae	Brachyprotoma 	obtusata	3.65	4500
NA	extant	Carnivora	Mustelidae	Conepatus	mesoleucus	3.3	2010
NA	extant	Carnivora	Mustelidae	Conepatus	semistriatus	3.08	1200
NA	extant	Carnivora	Mustelidae	Conepatus	leuconotus	3.54	3500
NA	extant	Carnivora	Mustelidae	Eira	barbara	3.59	3910
NA	extant	Carnivora	Mustelidae	Enhydra	lutris	4.37	23500
NA	extant	Carnivora	Mustelidae	Galictis	vittata	3.51	3200
NA	extant	Carnivora	Mustelidae	Gulo	gulo	4.16	14525.1
NA	extant	Carnivora	Mustelidae	Lontra	canadensis	3.91	8087.4
NA	extant	Carnivora	Mustelidae	Lontra	longicaudis	3.82	6555
NA	extant	Carnivora	Mustelidae	Martes	americana	3.1	1250
NA	extant	Carnivora	Mustelidae	Martes	pennanti	3.6	4000
NA	extinct	Carnivora	Mustelidae	Martes	nobilis	3.29	1950
NA	extant	Carnivora	Mustelidae	Mephitis	macroura	2.9	801.3
NA	extant	Carnivora	Mustelidae	Mephitis	mephitis	3.32	2085
NA	extant	Carnivora	Mustelidae	Mustela	erminea	1.85	70
NA	extant	Carnivora	Mustelidae	Mustela	frenata	2.17	147
NA	extant	Carnivora	Mustelidae	Mustela	nigripes	2.93	850
NA	extant	Carnivora	Mustelidae	Mustela	nivalis	1.67	46.9
NA	extant	Carnivora	Mustelidae	Mustela	vison	2.98	945
NA	extant	Carnivora	Mustelidae	Spilogale	putorius	2.53	341
NA	extant	Carnivora	Mustelidae	Spilogale	pygmaea	2.37	235
NA	extant	Carnivora	Mustelidae	Taxidea	taxus	3.85	7107.6
NA	extant	Carnivora	Odobenidae	Odobenus	rosmarus	5.92	825000
NA	extant	Carnivora	Otariidae	Arctocephalus	townsendi	5.02	105000
NA	extant	Carnivora	Otariidae	Callorhinus	ursinus	4.65	45133
NA	extant	Carnivora	Otariidae	Eumetopias	jubatus	5.49	310000
NA	extant	Carnivora	Otariidae	Zalophus	californianus	4.9	80000
NA	extant	Carnivora	Phocidae	Cystophora	cristata	5.3	201667
NA	extant	Carnivora	Phocidae	Erignathus	barbatus	5.45	280000
NA	extant	Carnivora	Phocidae	Halichoerus	grypus	5.2	157667
NA	extant	Carnivora	Phocidae	Mirounga	angustirostris	5.88	750000
NA	historical	Carnivora	Phocidae	Monachus	tropicalis	5.3	200000
NA	extant	Carnivora	Phocidae	Phoca	groenlandica	5.08	120000
NA	extant	Carnivora	Phocidae	Phoca	hispida	4.96	90900
NA	extant	Carnivora	Phocidae	Phoca	vitulina	5	100000
NA	extant	Carnivora	Procyonidae	Bassaricyon	gabbii	3.1	1250
NA	extant	Carnivora	Procyonidae	Bassaricyon	lasius	3.08	1200
NA	extant	Carnivora	Procyonidae	Bassaricyon	pauli	3.08	1200
NA	extant	Carnivora	Procyonidae	Bassariscus	astutus	3.05	1129.5
NA	extant	Carnivora	Procyonidae	Bassariscus	sumichrasti	2.95	900
NA	extinct	Carnivora	Procyonidae	Bassariscus	sonoitensis	3	1000
NA	extant	Carnivora	Procyonidae	Nasua	nasua	3.58	3793.8
NA	extant	Carnivora	Procyonidae	Potos	flavus	3.48	3000
NA	extant	Carnivora	Procyonidae	Procyon	lotor	3.74	5525
NA	extant	Carnivora	Procyonidae	Procyon	pygmaeus	3.4	2500
NA	extinct	Carnivora	Ursidae	Arctodus	pristinus	5.48	300000
NA	extinct	Carnivora	Ursidae	Arctodus	simus	5.86	720000
NA	extinct	Carnivora	Ursidae	Tremarctos	floridanus	5.18	150000
NA	extant	Carnivora	Ursidae	Ursus	americanus	5	99949.4
NA	extant	Carnivora	Ursidae	Ursus	arctos	5.14	139440.8
NA	extant	Carnivora	Ursidae	Ursus	maritimus	5.55	352500.7
NA	extant	Chiroptera	Emballonuridae	Balantiopteryx	io	0.63	4.3
NA	extant	Chiroptera	Emballonuridae	Balantiopteryx	plicata	0.81	6.4
NA	extant	Chiroptera	Emballonuridae	Centronycteris	maximiliani		
NA	extant	Chiroptera	Emballonuridae	Cormura	brevirostris	0.96	9.2
NA	extant	Chiroptera	Emballonuridae	Cyttarops	alecto	0.72	5.3
NA	extant	Chiroptera	Emballonuridae	Diclidurus	albus	1.19	15.6
NA	extant	Chiroptera	Emballonuridae	Peropteryx	kappleri	0.97	9.4
NA	extant	Chiroptera	Emballonuridae	Peropteryx	macrotis	0.73	5.4
NA	extant	Chiroptera	Emballonuridae	Rhynchonycteris	naso	0.62	4.2
NA	extant	Chiroptera	Emballonuridae	Saccopteryx	bilineata	0.91	8.1
NA	extant	Chiroptera	Emballonuridae	Saccopteryx	leptura	0.69	4.9
